"id","state_id:id","code","street","street_type","district","city_id:id"
cep_57305020,"br_al","57305020","João Doca","Rua","Manoel Teles","l10n_br_data_base.city_1651"
cep_57305025,"br_al","57305025","Rio Branco","Avenida","Manoel Teles","l10n_br_data_base.city_1651"
cep_57305030,"br_al","57305030","Manoel Teles","Rua","Manoel Teles","l10n_br_data_base.city_1651"
cep_57304440,"br_al","57304440","Genoíno Antônio da Silva","Praça","Primavera","l10n_br_data_base.city_1651"
cep_57304820,"br_al","57304820","Otávio Lourenço de Souza","Rua","Cacimbas","l10n_br_data_base.city_1651"
cep_57303865,"br_al","57303865","Duarte Coelho","Rua","Olho D'Água dos Cazuzinhos","l10n_br_data_base.city_1651"
cep_57304020,"br_al","57304020","Frei Henrique de Coimbra","Rua","Primavera","l10n_br_data_base.city_1651"
cep_57316080,"br_al","57316080","Formosa","Rua","Jardim Tropical","l10n_br_data_base.city_1651"
cep_57304800,"br_al","57304800","Antônio José dos Santos","Rua","Cacimbas","l10n_br_data_base.city_1651"
cep_57300070,"br_al","57300070","Fernandes Lima","Rua","Centro","l10n_br_data_base.city_1651"
cep_57301361,"br_al","57301361","Estudante José de Oliveira Leite","Rua","São Luiz","l10n_br_data_base.city_1651"
cep_57301362,"br_al","57301362","Professor Domingos Correia","Rua","São Luiz","l10n_br_data_base.city_1651"
cep_57301364,"br_al","57301364","Odilon Auto","Rua","São Luiz","l10n_br_data_base.city_1651"
cep_57301365,"br_al","57301365","Cláudio de Albuquerque Lima","Rua","São Luiz","l10n_br_data_base.city_1651"
cep_57300500,"br_al","57300500","Rui Barbosa","Rua","Centro","l10n_br_data_base.city_1651"
cep_57301300,"br_al","57301300","José Cícero Silva","Rua","São Luiz","l10n_br_data_base.city_1651"
cep_57300095,"br_al","57300095","Desportista Ernesto Alves Siqueira","Rua","Centro","l10n_br_data_base.city_1651"
cep_57300170,"br_al","57300170","São Miguel","Rua","Centro","l10n_br_data_base.city_1651"
cep_57300010,"br_al","57300010","Professor Domingos Correia","Rua","Centro","l10n_br_data_base.city_1651"
cep_57300015,"br_al","57300015","Luiz Pereira Lima","Praça","Centro","l10n_br_data_base.city_1651"
cep_57300020,"br_al","57300020","Nossa Senhora Aparecida","Rua","Centro","l10n_br_data_base.city_1651"
cep_57300030,"br_al","57300030","Boa Vista","Rua","Centro","l10n_br_data_base.city_1651"
