"id","name","meaning","start_pos","end_pos","assumed_comma","type","default_value","cnab_line_id/id","notes","sending_dynamic_content","content_source_field","return_dynamic_content","content_dest_field","cnab_group_id/id"
"l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_segmento_b_215_225","BRANCOS","BRANCOS","215","225","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_segmento_b","Brancos","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_segmento_b_226_229","CÓDIGO HISTÓRICO CRÉDITO","CÓDIGO HISTÓRICO CRÉDITO","226","229","0","num","","l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_segmento_b","Nota G019","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_segmento_b_230_230","EMISSÃO AVISO AO FAVORECIDO","EMISSÃO AVISO AO FAVORECIDO","230","230","0","num","0","l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_segmento_b","0 (Nota G018)","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_segmento_b_231_231","BRANCOS","BRANCOS","231","231","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_segmento_b","Nota G007","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_segmento_b_232_232","TED PARA INSTITUIÇÃO FINANCEIRA","TED PARA INSTITUIÇÃO FINANCEIRA","232","232","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_segmento_b","Nota G029","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_segmento_b_233_240","IDENTIFICAÇÃO DE IF NO SPB","IDENTIFICAÇÃO DE IF NO SPB","233","240","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_segmento_b","Nota G030","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_segmento_w_1_14","CAMPOS COMUNS","CAMPOS COMUNS","1","14","0","","","l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_segmento_w","Banco(3),Lote(4),Reg(1),Seq(5),Seg(1)=W","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_segmento_w_15_15","NÚM SEQ REGISTRO COMPLEMENTAR","NÚM SEQ REGISTRO COMPLEMENTAR","15","15","0","num","","l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_segmento_w","","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_segmento_w_16_16","IDENTIF USO INFO 1 E 2","IDENTIF USO INFO 1 E 2","16","16","0","num","","l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_segmento_w","Nota N006","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_segmento_w_17_96","INFO COMPLEMENTAR 1","INFO COMPLEMENTAR 1","17","96","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_segmento_w","Nota N007","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_segmento_w_97_176","INFO COMPLEMENTAR 2","INFO COMPLEMENTAR 2","97","176","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_segmento_w","Nota N007","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_segmento_w_177_178","IDENTIFICADOR TRIBUTO","IDENTIFICADOR TRIBUTO","177","178","0","alpha","01","l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_segmento_w","W1: 01=FGTS Cód Barras","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_segmento_w_179_184","CÓDIGO RECEITA TRIBUTO","CÓDIGO RECEITA TRIBUTO","179","184","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_segmento_w","Nota N001","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_segmento_w_185_186","TIPO IDENTIF CONTRIBUINTE","TIPO IDENTIF CONTRIBUINTE","185","186","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_segmento_w","Nota N003","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_segmento_w_187_200","IDENTIFICAÇÃO CONTRIBUINTE","IDENTIFICAÇÃO CONTRIBUINTE","187","200","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_segmento_w","Nota N004","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_segmento_w_201_216","IDENTIFICADOR FGTS","IDENTIFICADOR FGTS","201","216","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_segmento_w","Obrigatório p/ FGTS","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_segmento_w_217_225","L ACRE CONECT SOCIAL","L ACRE CONECT SOCIAL","217","225","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_segmento_w","Obrigatório p/ FGTS","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_segmento_w_226_227","DV LACRE CONECT SOCIAL","DV LACRE CONECT SOCIAL","226","227","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_segmento_w","Obrigatório p/ FGTS","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_segmento_w_228_228","BRANCOS","BRANCOS","228","228","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_segmento_w","Brancos","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_segmento_w_229_230","BRANCOS","BRANCOS","229","230","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_segmento_w","Brancos","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_segmento_w_231_240","OCORRÊNCIAS P/ RETORNO","OCORRÊNCIAS P/ RETORNO","231","240","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_segmento_w","Nota G007","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_segmento_z_1_14","CAMPOS COMUNS","CAMPOS COMUNS","1","14","0","","","l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_segmento_z","Banco(3), Lote(4), Reg(1), Seq(5), Seg(1)=Z","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_segmento_z_15_78","AUTENTICAÇÃO PAGAMENTO","AUTENTICAÇÃO PAGAMENTO","15","78","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_segmento_z","Retorno Opcional","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_segmento_z_79_103","PROTOCOLO PAGAMENTO","PROTOCOLO PAGAMENTO","79","103","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_segmento_z","Retorno Opcional","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_segmento_z_104_230","BRANCOS","BRANCOS","104","230","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_segmento_z","Brancos","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_segmento_z_231_240","OCORRÊNCIAS P/ RETORNO","OCORRÊNCIAS P/ RETORNO","231","240","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_segmento_z","Nota G007","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_trailer_1_3","CÓDIGO DO BANCO","CÓDIGO DO BANCO","1","3","0","num","033","l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_trailer","","","company_partner_bank_id.bank_id.code_bc","","",""
"l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_trailer_4_7","LOTE DE SERVIÇO","LOTE DE SERVIÇO","4","7","0","num","","l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_trailer","Nota G001","seq_batch","","","",""
"l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_trailer_8_8","TIPO DE REGISTRO","TIPO DE REGISTRO","8","8","0","num","5","l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_trailer","","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_trailer_9_17","BRANCOS","BRANCOS","9","17","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_trailer","Brancos","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_trailer_18_23","NÚMERO REGISTROS LOTE","NÚMERO REGISTROS LOTE","18","23","0","num","","l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_trailer","Registros Tipo 1, 3, 5","qty_records","","","",""
"l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_trailer_24_41","SOMA DOS VALORES","SOMA DOS VALORES","24","41","2","num","","l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_trailer","Nota G021","sum( int(line.sorted_values().get('108_122_valor_pagamento_total',0)) for line in filter( lambda l: l.sorted_values().get('14_14_segmento', '') == 'O', batch_detail_lines ))","","","",""
"l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_trailer_42_59","SOMA QUANTIDADE MOEDA","SOMA QUANTIDADE MOEDA","42","59","5","num","0","l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_trailer","Zeros","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_trailer_60_65","NÚMERO AVISO DÉBITO","NÚMERO AVISO DÉBITO","60","65","0","num","","l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_trailer","Nota G020","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_trailer_66_230","BRANCOS","BRANCOS","66","230","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_trailer","Brancos","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_trailer_231_240","OCORRÊNCIAS P/ RETORNO","OCORRÊNCIAS P/ RETORNO","231","240","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_conc_tributo_bc_trailer","Nota G007","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_header_1_3","CÓDIGO DO BANCO","CÓDIGO DO BANCO","1","3","0","num","033","l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_header","","","company_partner_bank_id.bank_id.code_bc","","",""
"l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_header_4_7","LOTE DE SERVIÇO","LOTE DE SERVIÇO","4","7","0","num","","l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_header","Nota G001","seq_batch","","","",""
"l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_header_8_8","TIPO DE REGISTRO","TIPO DE REGISTRO","8","8","0","num","1","l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_header","","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_header_9_9","TIPO DE OPERAÇÃO","TIPO DE OPERAÇÃO","9","9","0","alpha","C","l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_header","'C' - Crédito","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_header_10_11","TIPO DE SERVIÇO","TIPO DE SERVIÇO","10","11","0","num","","l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_header","Nota G015","payment_type_code","","","",""
"l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_header_12_13","FORMA DE LANÇAMENTO","FORMA DE LANÇAMENTO","12","13","0","num","","l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_header","Nota G002 (16,17,22,23,24,25,26,27)","payment_way_code","","","",""
"l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_header_14_16","NÚMERO VERSÃO LOTE","NÚMERO VERSÃO LOTE","14","16","0","num","010","l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_header","Nota G031: 010","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_header_17_17","BRANCOS","BRANCOS","17","17","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_header","Brancos","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_header_18_18","TIPO INSCRIÇÃO EMPRESA","TIPO INSCRIÇÃO EMPRESA","18","18","0","num","","l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_header","Nota G023: 1=CPF, 2=CNPJ","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_header_19_32","NÚMERO INSCRIÇÃO EMPRESA","NÚMERO INSCRIÇÃO EMPRESA","19","32","0","num","","l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_header","CNPJ/CPF","","company_id.cnpj_cpf","","",""
"l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_header_33_52","CÓDIGO DO CONVÊNIO NO BANCO","CÓDIGO DO CONVÊNIO NO BANCO","33","52","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_header","Nota G009","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_header_53_57","AGÊNCIA CONTA","AGÊNCIA CONTA","53","57","0","num","","l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_header","Nota G003","","company_partner_bank_id.bra_number","","",""
"l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_header_58_58","DÍGITO VERIFICADOR AGÊNCIA","DÍGITO VERIFICADOR AGÊNCIA","58","58","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_header","Opcional","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_header_59_70","NÚMERO CONTA","NÚMERO CONTA","59","70","0","num","","l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_header","Nota G003","","company_partner_bank_id.acc_number","","",""
"l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_header_71_71","DÍGITO VERIFICADOR CONTA","DÍGITO VERIFICADOR CONTA","71","71","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_header","Nota G003","","company_partner_bank_id.acc_number_dig","","",""
"l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_header_72_72","DÍGITO VERIFICADOR AGÊNCIA/CONTA","DÍGITO VERIFICADOR AGÊNCIA/CONTA","72","72","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_header","Branco","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_header_73_102","NOME DA EMPRESA","NOME DA EMPRESA","73","102","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_header","Obrigatório","","company_id.legal_name","","",""
"l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_header_103_142","INFORMAÇÃO 1 - MENSAGEM","INFORMAÇÃO 1 - MENSAGEM","103","142","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_header","Nota G016","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_header_143_172","ENDEREÇO","ENDEREÇO","143","172","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_header","Opcional","","company_id.street_name","","",""
"l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_header_173_177","NÚMERO","NÚMERO","173","177","0","num","","l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_header","Opcional","","company_id.street_number","","",""
"l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_header_178_192","COMPLEMENTO ENDEREÇO","COMPLEMENTO ENDEREÇO","178","192","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_header","Opcional","","company_id.street2","","",""
"l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_header_193_212","CIDADE","CIDADE","193","212","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_header","Opcional","","company_id.city_id.name","","",""
"l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_header_213_217","CEP","CEP","213","217","0","num","","l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_header","Opcional","","company_id.zip","","",""
"l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_header_218_220","COMPLEMENTO CEP","COMPLEMENTO CEP","218","220","0","num","","l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_header","Opcional","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_header_221_222","UF","UF","221","222","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_header","Opcional","","company_id.state_id.code","","",""
"l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_header_223_230","BRANCOS","BRANCOS","223","230","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_header","Brancos","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_header_231_240","OCORRÊNCIAS P/ RETORNO","OCORRÊNCIAS P/ RETORNO","231","240","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_header","Nota G007","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_segmento_n_1_3","CÓDIGO DO BANCO","CÓDIGO DO BANCO","1","3","0","num","033","l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_segmento_n","","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_segmento_n_4_7","LOTE DE SERVIÇO","LOTE DE SERVIÇO","4","7","0","num","","l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_segmento_n","Nota G001","seq_batch","","","",""
"l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_segmento_n_8_8","TIPO DE REGISTRO","TIPO DE REGISTRO","8","8","0","num","3","l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_segmento_n","","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_segmento_n_9_13","Nº SEQUENCIAL REGISTRO LOTE","Nº SEQUENCIAL REGISTRO LOTE","9","13","0","num","","l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_segmento_n","Nota G004","seq_record_detail","","","",""
"l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_segmento_n_14_14","CÓDIGO SEGMENTO","CÓDIGO SEGMENTO","14","14","0","alpha","N","l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_segmento_n","","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_segmento_n_15_15","TIPO DE MOVIMENTO","TIPO DE MOVIMENTO","15","15","0","num","","l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_segmento_n","Nota G011","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_segmento_n_16_17","CÓDIGO INSTRUÇÃO MOVIMENTO","CÓDIGO INSTRUÇÃO MOVIMENTO","16","17","0","num","","l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_segmento_n","Nota G012","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_segmento_n_18_37","NÚMERO DOCUMENTO CLIENTE","NÚMERO DOCUMENTO CLIENTE","18","37","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_segmento_n","Nota G006","","name","","",""
"l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_segmento_n_38_57","NÚMERO DOCUMENTO BANCO","NÚMERO DOCUMENTO BANCO","38","57","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_segmento_n","Nota G017","","","","own_number",""
"l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_segmento_n_58_87","NOME DO CONTRIBUINTE","NOME DO CONTRIBUINTE","58","87","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_tributo_sem_bc_segmento_n","Obrigatório","","cnab_beneficiary_name","","partner_name",""
