id,name,code,description,legal_ref
tax_311011702,Variação positiva a valor justo em TVM,311011702,"Classificar nesse código as receitas com variações positivas de Títulos e Valores Mobiliários, que são registradas contabilmente por competência, mas tributáveis quando da realização do ativo.","LC 214/2025 Art. 192, § 6º"
tax_311011801,Exportação de serviços,311011801,Classificar nesse código as rubricas contábeis representativas receitas que sejam provenientes de residentes no exterior e atendam os requisitos legais para serem consideradas exportação de serviços. Incluir nesse código os valores relativos a tarifas e outros encargos vinculados aos referidos contratos.,LC 214/2025 Art. 232
tax_311011802,Receitas com operações sujeitas a alíquota zero do regime de cooperativas,311011802,"Classificar nesse código as rubricas contábeis representativas das receitas auferidas com cooperados, pelas cooperativas optantes pelo regime específico previsto no Arts. 271 e 272 da LC 214/2025.","LC 214/2025 Art. 192, § 8º"
tax_311011803,Reversão de provisão,311011803,"Classificar nesse código as rubricas contábeis representativas das reversões de provisões que não tinham sido usadas como dedução da base cálculo, quando de sua constituição.",LC 214/2025 Art. 186
tax_311011804,Recuperação de crédito baixado como prejuízo,311011804,Classificar nesse código as rubricas contábeis representativas das receitas auferidas com recuperação de créditos que tenham sido baixados como prejuízo.,LC 214/2025 Art. 186
tax_311011805,Desconto incondicional,311011805,"Classificar nesse código as rubricas contábeis representativas dos descontos incondicionais concedidos, assim entendidos aqueles que não dependem de condição de relacionamento do cliente com a instituição para sua concessão.","LC 214/2025 Art. 12, § 2º, III"
tax_311012101,"Serviços de custódia, corretagem, distribuição e outras formas de intermediação de TVM",311012101,"Classificar nesse código as rubricas contábeis representativas das receitas auferidas com serviços de custódia, corretagem, distribuição e outras formas de intermediação de TVM.","LC 214/2025 Art. 182, III"
tax_311012102,Demais tarifas e comissões não acessórias,311012102,"Classificar nesse código as rubricas contábeis representativas das receitas auferidas com tarifas e comissões consideradas não acessórias à operação principal, relacionadas a operações de crédito, câmbio e TVM.",Dec. 12955/2026 Art. 269 Art. 269
tax_311012601,Receitas tributáveis pelo PIS/Cofins - Não tributáveis pela CBS - FG Competência,311012601,"Classificar nesse código as rubricas contábeis representativas valores recebidos, que sejam tributados pelo PIS/COFINS durante o período de transição.","LC 214/2025 Art. 408, § 1º"
tax_311012602,Receitas tributáveis pelo PIS/Cofins - Não tributáveis pela CBS - FG Caixa,311012602,"Classificar nesse código as rubricas contábeis representativas valores recebidos, que sejam tributados pelo PIS/COFINS durante o período de transição.","LC 214/2025 Art. 408, § 3º"
tax_311012701,Serviços prestados à administração pública tributados pelo regime de caixa,311012701,"Classificar nesse código as rubricas contábeis representativas das receitas auferidas, praticadas com a administração pública direta, autárquica ou fundacional, cuja tributação se dará no momento do efetivo recebimento.","LC 214/2025 Art. 10, § 2º"
tax_311012801,Exportação de serviços,311012801,Classificar nesse código as rubricas contábeis representativas receitas que sejam provenientes de residentes no exterior e atendam os requisitos legais para serem consideradas exportação de serviços. Incluir nesse código os valores relativos a tarifas e outros encargos vinculados aos referidos contratos.,LC 214/2025 Art. 232
tax_311012802,Receitas com operações sujeitas a alíquota zero do regime de cooperativas,311012802,"Classificar nesse código as rubricas contábeis representativas das receitas auferidas com cooperados, optantes pelo regime regular do Arts. 271 e 272 IBS e da CBS, pelas cooperativas optantes pelo regime específico previsto no Arts. 271 e 272 da LC 214/2025.",LC 214/2025
tax_311021111,Securitização - Patrimônio Separado - Desconto aplicado - Contratos em moeda nacional,311021111,"Classificar nesse código as rubricas contábeis representativas do valor do desconto aplicado em operações de faturização, em contratos firmados em moeda nacional.","LC 214/2025 Art. 193, § 1º"
tax_311021112,Securitização - Patrimônio Separado - Desconto aplicado - Contratos em moeda estrangeira,311021112,"Classificar nesse código as rubricas contábeis representativas do valor do desconto aplicado em operações de faturização, em contratos firmados em moeda estrangeira.","LC 214/2025 Art. 193, § 1º"
tax_311021113,Valor recebido do exterior (não considerado exportação),311021113,"Classificar nesse código as rubricas contábeis representativas dos valores residuais recebidos, que sejam provenientes de residentes no exterior, mas que não sejam consideradas exportação de serviços, sendo, portanto, tributáveis para o IBS/CBS.","LC 214/2025 Art. 232, § 2º"
tax_311021161,Valores tributados pelo PIS/Cofins - Não tributáveis pela CBS - FG Competência,311021161,"Classificar nesse código as rubricas contábeis representativas valores recebidos, que sejam tributados pelo PIS/COFINS durante o período de transição.","LC 214/2025 Art. 408, § 1º"
tax_311021162,Valores tributados pelo PIS/Cofins - Não tributáveis pela CBS - FG Caixa,311021162,"Classificar nesse código as rubricas contábeis representativas valores recebidos, que sejam tributados pelo PIS/COFINS durante o período de transição.","LC 214/2025 Art. 408, § 3º"
tax_311021181,Exportação de serviços,311021181,"Classificar nesse código as rubricas contábeis representativas valores recebidos, que sejam provenientes de residentes no exterior e atendam os requisitos legais para serem consideradas exportação de serviços. Incluir nesse código os valores relativos a tarifas e outros encargos vinculados aos referidos contratos.",LC 214/2025 Art. 232
tax_311022701,Receitas reconhecidas por competência e tributadas por caixa,311022701,"Classificar nesse código as rubricas contábeis representativas das receitas auferidas por competência, mas tributadas por regime de caixa.",
tax_311037001,Receitas reconhecidas por competência e tributadas por caixa,311037001,"Classificar nesse código as rubricas contábeis representativas das receitas auferidas por competência, mas tributadas por regime de caixa.",
tax_311047001,Receitas reconhecidas por competência e tributadas por caixa,311047001,"Classificar nesse código as rubricas contábeis representativas das receitas auferidas por competência, mas tributadas por regime de caixa.",
tax_311057001,Receitas reconhecidas por competência e tributadas por caixa,311057001,"Classificar nesse código as rubricas contábeis representativas das receitas auferidas por competência, mas tributadas por regime de caixa.",
tax_311061101,Taxa de administração e gestão - Serviços prestados ao fundo de investimento,311061101,Classificar nesse código as rubricas contábeis representativas das receitas auferidas relativas a taxas de administração ou de gestão para serviços prestados aos fundos de investimento.,LC 214/2025 Art. 207
tax_311061601,Receitas tributáveis pelo PIS/Cofins - Não tributáveis pela CBS - FG Competência,311061601,"Classificar nesse código as rubricas contábeis representativas valores recebidos, que sejam tributados pelo PIS/COFINS durante o período de transição.","LC 214/2025 Art. 408, § 1º"
tax_311061602,Receitas tributáveis pelo PIS/Cofins - Não tributáveis pela CBS - FG Caixa,311061602,"Classificar nesse código as rubricas contábeis representativas valores recebidos, que sejam tributados pelo PIS/COFINS durante o período de transição.","LC 214/2025 Art. 408, § 3º"
tax_311061701,Serviços prestados à administração pública tributados pelo regime de caixa,311061701,"Classificar nesse código as rubricas contábeis representativas das receitas auferidas, praticadas com a administração pública direta, autárquica ou fundacional, cuja tributação se dará no momento do efetivo recebimento.","LC 214/2025 Art. 10, § 2º"
tax_311061801,Exportação de serviços,311061801,Classificar nesse código as rubricas contábeis representativas receitas que sejam provenientes de residentes no exterior e atendam os requisitos legais para serem consideradas exportação de serviços. Incluir nesse código os valores relativos a tarifas e outros encargos vinculados aos referidos contratos.,LC 214/2025 Art. 232
tax_311061802,Receitas com operações sujeitas a alíquota zero do regime de cooperativas,311061802,"Classificar nesse código as rubricas contábeis representativas das receitas auferidas com cooperados, optantes pelo regime regular do IBS e da CBS, pelas cooperativas optantes pelo regime específico previsto no Arts. 271 e 272 da LC 214/2025.","LC 214/2025 Art. 192, § 8º"
tax_311062101,Taxa de administração e gestão - Serviços prestados ao investidor,311062101,Classificar nesse código as rubricas contábeis representativas das receitas auferidas relativas a taxas de administração ou de gestão para serviços prestados aos investidores.,LC 214/2025 Art. 211
tax_311062601,Receitas tributáveis pelo PIS/Cofins - Não tributáveis pela CBS - FG Competência,311062601,"Classificar nesse código as rubricas contábeis representativas valores recebidos, que sejam tributados pelo PIS/COFINS durante o período de transição.","LC 214/2025 Art. 408, § 1º"
